,country,date,confirmed
12488,El Salvador,2020-05-14,1112.0
12489,El Salvador,2020-05-15,1210.0
12490,El Salvador,2020-05-16,1265.0
12491,El Salvador,2020-05-17,1338.0
12492,El Salvador,2020-05-18,1413.0
12493,El Salvador,2020-05-19,1498.0
12494,El Salvador,2020-05-20,1571.0
12495,El Salvador,2020-05-21,1640.0
12496,El Salvador,2020-05-22,1725.0
12497,El Salvador,2020-05-23,1819.0
12498,El Salvador,2020-05-24,1915.0
12499,El Salvador,2020-05-25,1983.0
12500,North Macedonia,2020-01-22,0.0
12501,North Macedonia,2020-01-23,0.0
12502,North Macedonia,2020-01-24,0.0
12503,North Macedonia,2020-01-25,0.0
12504,North Macedonia,2020-01-26,0.0
12505,North Macedonia,2020-01-27,0.0
12506,North Macedonia,2020-01-28,0.0
12507,North Macedonia,2020-01-29,0.0
12508,North Macedonia,2020-01-30,0.0
12509,North Macedonia,2020-01-31,0.0
12510,North Macedonia,2020-02-01,0.0
12511,North Macedonia,2020-02-02,0.0
12512,North Macedonia,2020-02-03,0.0
12513,North Macedonia,2020-02-04,0.0
12514,North Macedonia,2020-02-05,0.0
12515,North Macedonia,2020-02-06,0.0
12516,North Macedonia,2020-02-07,0.0
12517,North Macedonia,2020-02-08,0.0
12518,North Macedonia,2020-02-09,0.0
12519,North Macedonia,2020-02-10,0.0
12520,North Macedonia,2020-02-11,0.0
12521,North Macedonia,2020-02-12,0.0
12522,North Macedonia,2020-02-13,0.0
12523,North Macedonia,2020-02-14,0.0
12524,North Macedonia,2020-02-15,0.0
12525,North Macedonia,2020-02-16,0.0
12526,North Macedonia,2020-02-17,0.0
12527,North Macedonia,2020-02-18,0.0
12528,North Macedonia,2020-02-19,0.0
12529,North Macedonia,2020-02-20,0.0
12530,North Macedonia,2020-02-21,0.0
12531,North Macedonia,2020-02-22,0.0
12532,North Macedonia,2020-02-23,0.0
12533,North Macedonia,2020-02-24,0.0
12534,North Macedonia,2020-02-25,0.0
12535,North Macedonia,2020-02-26,1.0
12536,North Macedonia,2020-02-27,1.0
12537,North Macedonia,2020-02-28,1.0
12538,North Macedonia,2020-02-29,1.0
12539,North Macedonia,2020-03-01,1.0
12540,North Macedonia,2020-03-02,1.0
12541,North Macedonia,2020-03-03,1.0
12542,North Macedonia,2020-03-04,1.0
12543,North Macedonia,2020-03-05,1.0
12544,North Macedonia,2020-03-06,3.0
12545,North Macedonia,2020-03-07,3.0
12546,North Macedonia,2020-03-08,3.0
12547,North Macedonia,2020-03-09,3.0
12548,North Macedonia,2020-03-10,7.0
12549,North Macedonia,2020-03-11,7.0
12550,North Macedonia,2020-03-12,7.0
12551,North Macedonia,2020-03-13,14.0
12552,North Macedonia,2020-03-14,14.0
12553,North Macedonia,2020-03-15,14.0
12554,North Macedonia,2020-03-16,18.0
12555,North Macedonia,2020-03-17,26.0
12556,North Macedonia,2020-03-18,35.0
12557,North Macedonia,2020-03-19,48.0
12558,North Macedonia,2020-03-20,67.0
12559,North Macedonia,2020-03-21,85.0
12560,North Macedonia,2020-03-22,115.0
12561,North Macedonia,2020-03-23,136.0
12562,North Macedonia,2020-03-24,148.0
12563,North Macedonia,2020-03-25,177.0
12564,North Macedonia,2020-03-26,201.0
12565,North Macedonia,2020-03-27,219.0
12566,North Macedonia,2020-03-28,241.0
12567,North Macedonia,2020-03-29,259.0
12568,North Macedonia,2020-03-30,285.0
12569,North Macedonia,2020-03-31,329.0
12570,North Macedonia,2020-04-01,354.0
12571,North Macedonia,2020-04-02,384.0
12572,North Macedonia,2020-04-03,430.0
12573,North Macedonia,2020-04-04,483.0
12574,North Macedonia,2020-04-05,555.0
12575,North Macedonia,2020-04-06,570.0
12576,North Macedonia,2020-04-07,599.0
12577,North Macedonia,2020-04-08,617.0
12578,North Macedonia,2020-04-09,663.0
12579,North Macedonia,2020-04-10,711.0
12580,North Macedonia,2020-04-11,760.0
12581,North Macedonia,2020-04-12,828.0
12582,North Macedonia,2020-04-13,854.0
12583,North Macedonia,2020-04-14,908.0
12584,North Macedonia,2020-04-15,974.0
12585,North Macedonia,2020-04-16,1081.0
12586,North Macedonia,2020-04-17,1117.0
12587,North Macedonia,2020-04-18,1170.0
12588,North Macedonia,2020-04-19,1207.0
12589,North Macedonia,2020-04-20,1225.0
12590,North Macedonia,2020-04-21,1231.0
12591,North Macedonia,2020-04-22,1259.0
12592,North Macedonia,2020-04-23,1300.0
12593,North Macedonia,2020-04-24,1326.0
12594,North Macedonia,2020-04-25,1367.0
12595,North Macedonia,2020-04-26,1386.0
12596,North Macedonia,2020-04-27,1399.0
12597,North Macedonia,2020-04-28,1421.0
12598,North Macedonia,2020-04-29,1442.0
12599,North Macedonia,2020-04-30,1465.0
12600,North Macedonia,2020-05-01,1494.0
12601,North Macedonia,2020-05-02,1506.0
12602,North Macedonia,2020-05-03,1511.0
12603,North Macedonia,2020-05-04,1518.0
12604,North Macedonia,2020-05-05,1526.0
12605,North Macedonia,2020-05-06,1539.0
12606,North Macedonia,2020-05-07,1572.0
12607,North Macedonia,2020-05-08,1586.0
12608,North Macedonia,2020-05-09,1622.0
12609,North Macedonia,2020-05-10,1642.0
12610,North Macedonia,2020-05-11,1664.0
12611,North Macedonia,2020-05-12,1674.0
12612,North Macedonia,2020-05-13,1694.0
12613,North Macedonia,2020-05-14,1723.0
12614,North Macedonia,2020-05-15,1740.0
12615,North Macedonia,2020-05-16,1762.0
12616,North Macedonia,2020-05-17,1792.0
12617,North Macedonia,2020-05-18,1817.0
12618,North Macedonia,2020-05-19,1839.0
12619,North Macedonia,2020-05-20,1858.0
12620,North Macedonia,2020-05-21,1898.0
12621,North Macedonia,2020-05-22,1921.0
12622,North Macedonia,2020-05-23,1941.0
12623,North Macedonia,2020-05-24,1978.0
12624,North Macedonia,2020-05-25,1999.0
12625,Gabon,2020-01-22,0.0
12626,Gabon,2020-01-23,0.0
12627,Gabon,2020-01-24,0.0
12628,Gabon,2020-01-25,0.0
12629,Gabon,2020-01-26,0.0
12630,Gabon,2020-01-27,0.0
12631,Gabon,2020-01-28,0.0
12632,Gabon,2020-01-29,0.0
12633,Gabon,2020-01-30,0.0
12634,Gabon,2020-01-31,0.0
12635,Gabon,2020-02-01,0.0
12636,Gabon,2020-02-02,0.0
12637,Gabon,2020-02-03,0.0
12638,Gabon,2020-02-04,0.0
12639,Gabon,2020-02-05,0.0
12640,Gabon,2020-02-06,0.0
12641,Gabon,2020-02-07,0.0
12642,Gabon,2020-02-08,0.0
12643,Gabon,2020-02-09,0.0
12644,Gabon,2020-02-10,0.0
12645,Gabon,2020-02-11,0.0
12646,Gabon,2020-02-12,0.0
12647,Gabon,2020-02-13,0.0
12648,Gabon,2020-02-14,0.0
12649,Gabon,2020-02-15,0.0
12650,Gabon,2020-02-16,0.0
12651,Gabon,2020-02-17,0.0
12652,Gabon,2020-02-18,0.0
12653,Gabon,2020-02-19,0.0
12654,Gabon,2020-02-20,0.0
12655,Gabon,2020-02-21,0.0
12656,Gabon,2020-02-22,0.0
12657,Gabon,2020-02-23,0.0
12658,Gabon,2020-02-24,0.0
12659,Gabon,2020-02-25,0.0
12660,Gabon,2020-02-26,0.0
12661,Gabon,2020-02-27,0.0
12662,Gabon,2020-02-28,0.0
12663,Gabon,2020-02-29,0.0
12664,Gabon,2020-03-01,0.0
12665,Gabon,2020-03-02,0.0
12666,Gabon,2020-03-03,0.0
12667,Gabon,2020-03-04,0.0
12668,Gabon,2020-03-05,0.0
12669,Gabon,2020-03-06,0.0
12670,Gabon,2020-03-07,0.0
12671,Gabon,2020-03-08,0.0
12672,Gabon,2020-03-09,0.0
12673,Gabon,2020-03-10,0.0
12674,Gabon,2020-03-11,0.0
12675,Gabon,2020-03-12,0.0
12676,Gabon,2020-03-13,0.0
12677,Gabon,2020-03-14,1.0
12678,Gabon,2020-03-15,1.0
12679,Gabon,2020-03-16,1.0
12680,Gabon,2020-03-17,1.0
12681,Gabon,2020-03-18,1.0
12682,Gabon,2020-03-19,1.0
12683,Gabon,2020-03-20,3.0
12684,Gabon,2020-03-21,4.0
12685,Gabon,2020-03-22,5.0
12686,Gabon,2020-03-23,5.0
12687,Gabon,2020-03-24,6.0
12688,Gabon,2020-03-25,6.0
12689,Gabon,2020-03-26,7.0
12690,Gabon,2020-03-27,7.0
12691,Gabon,2020-03-28,7.0
12692,Gabon,2020-03-29,7.0
12693,Gabon,2020-03-30,7.0
12694,Gabon,2020-03-31,16.0
12695,Gabon,2020-04-01,18.0
12696,Gabon,2020-04-02,21.0
12697,Gabon,2020-04-03,21.0
12698,Gabon,2020-04-04,21.0
12699,Gabon,2020-04-05,21.0
12700,Gabon,2020-04-06,24.0
12701,Gabon,2020-04-07,30.0
12702,Gabon,2020-04-08,34.0
12703,Gabon,2020-04-09,44.0
12704,Gabon,2020-04-10,44.0
12705,Gabon,2020-04-11,46.0
12706,Gabon,2020-04-12,49.0
12707,Gabon,2020-04-13,57.0
12708,Gabon,2020-04-14,57.0
12709,Gabon,2020-04-15,80.0
12710,Gabon,2020-04-16,80.0
12711,Gabon,2020-04-17,108.0
12712,Gabon,2020-04-18,108.0
12713,Gabon,2020-04-19,109.0
12714,Gabon,2020-04-20,120.0
12715,Gabon,2020-04-21,156.0
12716,Gabon,2020-04-22,166.0
12717,Gabon,2020-04-23,167.0
12718,Gabon,2020-04-24,172.0
12719,Gabon,2020-04-25,176.0
12720,Gabon,2020-04-26,176.0
12721,Gabon,2020-04-27,211.0
12722,Gabon,2020-04-28,238.0
12723,Gabon,2020-04-29,276.0
12724,Gabon,2020-04-30,276.0
12725,Gabon,2020-05-01,276.0
12726,Gabon,2020-05-02,335.0
12727,Gabon,2020-05-03,335.0
12728,Gabon,2020-05-04,367.0
12729,Gabon,2020-05-05,397.0
12730,Gabon,2020-05-06,397.0
12731,Gabon,2020-05-07,504.0
12732,Gabon,2020-05-08,620.0
12733,Gabon,2020-05-09,661.0
12734,Gabon,2020-05-10,661.0
12735,Gabon,2020-05-11,802.0
12736,Gabon,2020-05-12,863.0
12737,Gabon,2020-05-13,1004.0
12738,Gabon,2020-05-14,1104.0
12739,Gabon,2020-05-15,1209.0
12740,Gabon,2020-05-16,1320.0
12741,Gabon,2020-05-17,1320.0
12742,Gabon,2020-05-18,1432.0
12743,Gabon,2020-05-19,1502.0
12744,Gabon,2020-05-20,1567.0
12745,Gabon,2020-05-21,1567.0
12746,Gabon,2020-05-22,1728.0
12747,Gabon,2020-05-23,1934.0
12748,Gabon,2020-05-24,1934.0
12749,Gabon,2020-05-25,2135.0
12750,Croatia,2020-01-22,0.0
12751,Croatia,2020-01-23,0.0
12752,Croatia,2020-01-24,0.0
12753,Croatia,2020-01-25,0.0
12754,Croatia,2020-01-26,0.0
12755,Croatia,2020-01-27,0.0
12756,Croatia,2020-01-28,0.0
12757,Croatia,2020-01-29,0.0
12758,Croatia,2020-01-30,0.0
12759,Croatia,2020-01-31,0.0
12760,Croatia,2020-02-01,0.0
12761,Croatia,2020-02-02,0.0
12762,Croatia,2020-02-03,0.0
12763,Croatia,2020-02-04,0.0
12764,Croatia,2020-02-05,0.0
12765,Croatia,2020-02-06,0.0
12766,Croatia,2020-02-07,0.0
12767,Croatia,2020-02-08,0.0
12768,Croatia,2020-02-09,0.0
12769,Croatia,2020-02-10,0.0
12770,Croatia,2020-02-11,0.0
12771,Croatia,2020-02-12,0.0
12772,Croatia,2020-02-13,0.0
12773,Croatia,2020-02-14,0.0
12774,Croatia,2020-02-15,0.0
12775,Croatia,2020-02-16,0.0
12776,Croatia,2020-02-17,0.0
12777,Croatia,2020-02-18,0.0
12778,Croatia,2020-02-19,0.0
12779,Croatia,2020-02-20,0.0
12780,Croatia,2020-02-21,0.0
12781,Croatia,2020-02-22,0.0
12782,Croatia,2020-02-23,0.0
12783,Croatia,2020-02-24,0.0
12784,Croatia,2020-02-25,1.0
12785,Croatia,2020-02-26,3.0
12786,Croatia,2020-02-27,3.0
12787,Croatia,2020-02-28,5.0
12788,Croatia,2020-02-29,6.0
12789,Croatia,2020-03-01,7.0
12790,Croatia,2020-03-02,7.0
12791,Croatia,2020-03-03,9.0
12792,Croatia,2020-03-04,10.0
12793,Croatia,2020-03-05,10.0
12794,Croatia,2020-03-06,11.0
12795,Croatia,2020-03-07,12.0
12796,Croatia,2020-03-08,12.0
12797,Croatia,2020-03-09,12.0
12798,Croatia,2020-03-10,14.0
12799,Croatia,2020-03-11,19.0
12800,Croatia,2020-03-12,19.0
12801,Croatia,2020-03-13,32.0
12802,Croatia,2020-03-14,38.0
12803,Croatia,2020-03-15,49.0
12804,Croatia,2020-03-16,57.0
12805,Croatia,2020-03-17,65.0
12806,Croatia,2020-03-18,81.0
12807,Croatia,2020-03-19,105.0
12808,Croatia,2020-03-20,128.0
12809,Croatia,2020-03-21,206.0
12810,Croatia,2020-03-22,254.0
12811,Croatia,2020-03-23,315.0
12812,Croatia,2020-03-24,382.0
12813,Croatia,2020-03-25,442.0
12814,Croatia,2020-03-26,495.0
12815,Croatia,2020-03-27,586.0
12816,Croatia,2020-03-28,657.0
12817,Croatia,2020-03-29,713.0
12818,Croatia,2020-03-30,790.0
12819,Croatia,2020-03-31,867.0
12820,Croatia,2020-04-01,963.0
12821,Croatia,2020-04-02,1011.0
12822,Croatia,2020-04-03,1079.0
12823,Croatia,2020-04-04,1126.0
12824,Croatia,2020-04-05,1182.0
12825,Croatia,2020-04-06,1222.0
12826,Croatia,2020-04-07,1282.0
12827,Croatia,2020-04-08,1343.0
12828,Croatia,2020-04-09,1407.0
12829,Croatia,2020-04-10,1495.0
12830,Croatia,2020-04-11,1534.0
12831,Croatia,2020-04-12,1600.0
12832,Croatia,2020-04-13,1650.0
12833,Croatia,2020-04-14,1704.0
12834,Croatia,2020-04-15,1741.0
12835,Croatia,2020-04-16,1791.0
12836,Croatia,2020-04-17,1814.0
12837,Croatia,2020-04-18,1832.0
12838,Croatia,2020-04-19,1871.0
12839,Croatia,2020-04-20,1881.0
12840,Croatia,2020-04-21,1908.0
12841,Croatia,2020-04-22,1950.0
12842,Croatia,2020-04-23,1981.0
12843,Croatia,2020-04-24,2009.0
12844,Croatia,2020-04-25,2016.0
12845,Croatia,2020-04-26,2030.0
12846,Croatia,2020-04-27,2039.0
12847,Croatia,2020-04-28,2047.0
12848,Croatia,2020-04-29,2062.0
12849,Croatia,2020-04-30,2076.0
12850,Croatia,2020-05-01,2085.0
12851,Croatia,2020-05-02,2088.0
12852,Croatia,2020-05-03,2096.0
12853,Croatia,2020-05-04,2101.0
12854,Croatia,2020-05-05,2112.0
12855,Croatia,2020-05-06,2119.0
12856,Croatia,2020-05-07,2125.0
12857,Croatia,2020-05-08,2161.0
12858,Croatia,2020-05-09,2176.0
12859,Croatia,2020-05-10,2187.0
12860,Croatia,2020-05-11,2196.0
12861,Croatia,2020-05-12,2207.0
12862,Croatia,2020-05-13,2213.0
12863,Croatia,2020-05-14,2221.0
12864,Croatia,2020-05-15,2222.0
12865,Croatia,2020-05-16,2224.0
12866,Croatia,2020-05-17,2226.0
12867,Croatia,2020-05-18,2228.0
12868,Croatia,2020-05-19,2232.0
12869,Croatia,2020-05-20,2234.0
12870,Croatia,2020-05-21,2237.0
12871,Croatia,2020-05-22,2243.0
12872,Croatia,2020-05-23,2243.0
12873,Croatia,2020-05-24,2244.0
12874,Croatia,2020-05-25,2244.0
12875,Congo (Kinshasa),2020-01-22,0.0
12876,Congo (Kinshasa),2020-01-23,0.0
12877,Congo (Kinshasa),2020-01-24,0.0
12878,Congo (Kinshasa),2020-01-25,0.0
12879,Congo (Kinshasa),2020-01-26,0.0
12880,Congo (Kinshasa),2020-01-27,0.0
12881,Congo (Kinshasa),2020-01-28,0.0
12882,Congo (Kinshasa),2020-01-29,0.0
12883,Congo (Kinshasa),2020-01-30,0.0
12884,Congo (Kinshasa),2020-01-31,0.0
12885,Congo (Kinshasa),2020-02-01,0.0
12886,Congo (Kinshasa),2020-02-02,0.0
12887,Congo (Kinshasa),2020-02-03,0.0
12888,Congo (Kinshasa),2020-02-04,0.0
12889,Congo (Kinshasa),2020-02-05,0.0
12890,Congo (Kinshasa),2020-02-06,0.0
12891,Congo (Kinshasa),2020-02-07,0.0
12892,Congo (Kinshasa),2020-02-08,0.0
12893,Congo (Kinshasa),2020-02-09,0.0
12894,Congo (Kinshasa),2020-02-10,0.0
12895,Congo (Kinshasa),2020-02-11,0.0
12896,Congo (Kinshasa),2020-02-12,0.0
12897,Congo (Kinshasa),2020-02-13,0.0
12898,Congo (Kinshasa),2020-02-14,0.0
12899,Congo (Kinshasa),2020-02-15,0.0
12900,Congo (Kinshasa),2020-02-16,0.0
12901,Congo (Kinshasa),2020-02-17,0.0
12902,Congo (Kinshasa),2020-02-18,0.0
12903,Congo (Kinshasa),2020-02-19,0.0
12904,Congo (Kinshasa),2020-02-20,0.0
12905,Congo (Kinshasa),2020-02-21,0.0
12906,Congo (Kinshasa),2020-02-22,0.0
12907,Congo (Kinshasa),2020-02-23,0.0
12908,Congo (Kinshasa),2020-02-24,0.0
12909,Congo (Kinshasa),2020-02-25,0.0
12910,Congo (Kinshasa),2020-02-26,0.0
12911,Congo (Kinshasa),2020-02-27,0.0
12912,Congo (Kinshasa),2020-02-28,0.0
12913,Congo (Kinshasa),2020-02-29,0.0
12914,Congo (Kinshasa),2020-03-01,0.0
12915,Congo (Kinshasa),2020-03-02,0.0
12916,Congo (Kinshasa),2020-03-03,0.0
12917,Congo (Kinshasa),2020-03-04,0.0
12918,Congo (Kinshasa),2020-03-05,0.0
12919,Congo (Kinshasa),2020-03-06,0.0
12920,Congo (Kinshasa),2020-03-07,0.0
12921,Congo (Kinshasa),2020-03-08,0.0
12922,Congo (Kinshasa),2020-03-09,0.0
12923,Congo (Kinshasa),2020-03-10,0.0
12924,Congo (Kinshasa),2020-03-11,1.0
12925,Congo (Kinshasa),2020-03-12,1.0
12926,Congo (Kinshasa),2020-03-13,2.0
12927,Congo (Kinshasa),2020-03-14,2.0
12928,Congo (Kinshasa),2020-03-15,2.0
12929,Congo (Kinshasa),2020-03-16,2.0
12930,Congo (Kinshasa),2020-03-17,3.0
12931,Congo (Kinshasa),2020-03-18,4.0
12932,Congo (Kinshasa),2020-03-19,14.0
12933,Congo (Kinshasa),2020-03-20,18.0
12934,Congo (Kinshasa),2020-03-21,23.0
12935,Congo (Kinshasa),2020-03-22,30.0
12936,Congo (Kinshasa),2020-03-23,36.0
12937,Congo (Kinshasa),2020-03-24,45.0
12938,Congo (Kinshasa),2020-03-25,48.0
12939,Congo (Kinshasa),2020-03-26,51.0
12940,Congo (Kinshasa),2020-03-27,51.0
12941,Congo (Kinshasa),2020-03-28,65.0
12942,Congo (Kinshasa),2020-03-29,65.0
12943,Congo (Kinshasa),2020-03-30,81.0
12944,Congo (Kinshasa),2020-03-31,98.0
12945,Congo (Kinshasa),2020-04-01,109.0
12946,Congo (Kinshasa),2020-04-02,134.0
12947,Congo (Kinshasa),2020-04-03,134.0
12948,Congo (Kinshasa),2020-04-04,154.0
12949,Congo (Kinshasa),2020-04-05,154.0
12950,Congo (Kinshasa),2020-04-06,161.0
12951,Congo (Kinshasa),2020-04-07,180.0
12952,Congo (Kinshasa),2020-04-08,180.0
12953,Congo (Kinshasa),2020-04-09,180.0
12954,Congo (Kinshasa),2020-04-10,215.0
12955,Congo (Kinshasa),2020-04-11,223.0
12956,Congo (Kinshasa),2020-04-12,234.0
12957,Congo (Kinshasa),2020-04-13,235.0
12958,Congo (Kinshasa),2020-04-14,241.0
12959,Congo (Kinshasa),2020-04-15,254.0
12960,Congo (Kinshasa),2020-04-16,267.0
12961,Congo (Kinshasa),2020-04-17,287.0
12962,Congo (Kinshasa),2020-04-18,307.0
12963,Congo (Kinshasa),2020-04-19,327.0
12964,Congo (Kinshasa),2020-04-20,332.0
12965,Congo (Kinshasa),2020-04-21,350.0
12966,Congo (Kinshasa),2020-04-22,359.0
12967,Congo (Kinshasa),2020-04-23,377.0
12968,Congo (Kinshasa),2020-04-24,394.0
12969,Congo (Kinshasa),2020-04-25,416.0
12970,Congo (Kinshasa),2020-04-26,442.0
12971,Congo (Kinshasa),2020-04-27,459.0
12972,Congo (Kinshasa),2020-04-28,471.0
12973,Congo (Kinshasa),2020-04-29,491.0
12974,Congo (Kinshasa),2020-04-30,572.0
12975,Congo (Kinshasa),2020-05-01,604.0
12976,Congo (Kinshasa),2020-05-02,674.0
12977,Congo (Kinshasa),2020-05-03,674.0
12978,Congo (Kinshasa),2020-05-04,682.0
12979,Congo (Kinshasa),2020-05-05,705.0
12980,Congo (Kinshasa),2020-05-06,797.0
12981,Congo (Kinshasa),2020-05-07,863.0
12982,Congo (Kinshasa),2020-05-08,937.0
12983,Congo (Kinshasa),2020-05-09,937.0
12984,Congo (Kinshasa),2020-05-10,991.0
12985,Congo (Kinshasa),2020-05-11,1024.0
12986,Congo (Kinshasa),2020-05-12,1102.0
12987,Congo (Kinshasa),2020-05-13,1169.0
12988,Congo (Kinshasa),2020-05-14,1242.0
12989,Congo (Kinshasa),2020-05-15,1298.0
12990,Congo (Kinshasa),2020-05-16,1455.0
12991,Congo (Kinshasa),2020-05-17,1455.0
12992,Congo (Kinshasa),2020-05-18,1538.0
12993,Congo (Kinshasa),2020-05-19,1629.0
12994,Congo (Kinshasa),2020-05-20,1731.0
12995,Congo (Kinshasa),2020-05-21,1835.0
12996,Congo (Kinshasa),2020-05-22,1945.0
12997,Congo (Kinshasa),2020-05-23,2025.0
12998,Congo (Kinshasa),2020-05-24,2141.0
12999,Congo (Kinshasa),2020-05-25,2297.0
13000,Bosnia and Herzegovina,2020-01-22,0.0
13001,Bosnia and Herzegovina,2020-01-23,0.0
13002,Bosnia and Herzegovina,2020-01-24,0.0
13003,Bosnia and Herzegovina,2020-01-25,0.0
13004,Bosnia and Herzegovina,2020-01-26,0.0
13005,Bosnia and Herzegovina,2020-01-27,0.0
13006,Bosnia and Herzegovina,2020-01-28,0.0
13007,Bosnia and Herzegovina,2020-01-29,0.0
13008,Bosnia and Herzegovina,2020-01-30,0.0
13009,Bosnia and Herzegovina,2020-01-31,0.0
13010,Bosnia and Herzegovina,2020-02-01,0.0
13011,Bosnia and Herzegovina,2020-02-02,0.0
13012,Bosnia and Herzegovina,2020-02-03,0.0
13013,Bosnia and Herzegovina,2020-02-04,0.0
13014,Bosnia and Herzegovina,2020-02-05,0.0
13015,Bosnia and Herzegovina,2020-02-06,0.0
13016,Bosnia and Herzegovina,2020-02-07,0.0
13017,Bosnia and Herzegovina,2020-02-08,0.0
13018,Bosnia and Herzegovina,2020-02-09,0.0
13019,Bosnia and Herzegovina,2020-02-10,0.0
13020,Bosnia and Herzegovina,2020-02-11,0.0
13021,Bosnia and Herzegovina,2020-02-12,0.0
13022,Bosnia and Herzegovina,2020-02-13,0.0
13023,Bosnia and Herzegovina,2020-02-14,0.0
13024,Bosnia and Herzegovina,2020-02-15,0.0
13025,Bosnia and Herzegovina,2020-02-16,0.0
13026,Bosnia and Herzegovina,2020-02-17,0.0
13027,Bosnia and Herzegovina,2020-02-18,0.0
13028,Bosnia and Herzegovina,2020-02-19,0.0
13029,Bosnia and Herzegovina,2020-02-20,0.0
13030,Bosnia and Herzegovina,2020-02-21,0.0
13031,Bosnia and Herzegovina,2020-02-22,0.0
13032,Bosnia and Herzegovina,2020-02-23,0.0
13033,Bosnia and Herzegovina,2020-02-24,0.0
13034,Bosnia and Herzegovina,2020-02-25,0.0
13035,Bosnia and Herzegovina,2020-02-26,0.0
13036,Bosnia and Herzegovina,2020-02-27,0.0
13037,Bosnia and Herzegovina,2020-02-28,0.0
13038,Bosnia and Herzegovina,2020-02-29,0.0
13039,Bosnia and Herzegovina,2020-03-01,0.0
13040,Bosnia and Herzegovina,2020-03-02,0.0
13041,Bosnia and Herzegovina,2020-03-03,0.0
13042,Bosnia and Herzegovina,2020-03-04,0.0
13043,Bosnia and Herzegovina,2020-03-05,2.0
13044,Bosnia and Herzegovina,2020-03-06,2.0
13045,Bosnia and Herzegovina,2020-03-07,3.0
13046,Bosnia and Herzegovina,2020-03-08,3.0
13047,Bosnia and Herzegovina,2020-03-09,3.0
13048,Bosnia and Herzegovina,2020-03-10,5.0
13049,Bosnia and Herzegovina,2020-03-11,7.0
13050,Bosnia and Herzegovina,2020-03-12,11.0
13051,Bosnia and Herzegovina,2020-03-13,13.0
13052,Bosnia and Herzegovina,2020-03-14,18.0
13053,Bosnia and Herzegovina,2020-03-15,24.0
13054,Bosnia and Herzegovina,2020-03-16,25.0
13055,Bosnia and Herzegovina,2020-03-17,26.0
13056,Bosnia and Herzegovina,2020-03-18,38.0
13057,Bosnia and Herzegovina,2020-03-19,63.0
13058,Bosnia and Herzegovina,2020-03-20,89.0
13059,Bosnia and Herzegovina,2020-03-21,93.0
13060,Bosnia and Herzegovina,2020-03-22,126.0
13061,Bosnia and Herzegovina,2020-03-23,136.0
13062,Bosnia and Herzegovina,2020-03-24,166.0
13063,Bosnia and Herzegovina,2020-03-25,176.0
13064,Bosnia and Herzegovina,2020-03-26,191.0
13065,Bosnia and Herzegovina,2020-03-27,237.0
13066,Bosnia and Herzegovina,2020-03-28,258.0
13067,Bosnia and Herzegovina,2020-03-29,323.0
13068,Bosnia and Herzegovina,2020-03-30,368.0
13069,Bosnia and Herzegovina,2020-03-31,420.0
13070,Bosnia and Herzegovina,2020-04-01,459.0
13071,Bosnia and Herzegovina,2020-04-02,533.0
13072,Bosnia and Herzegovina,2020-04-03,579.0
13073,Bosnia and Herzegovina,2020-04-04,624.0
13074,Bosnia and Herzegovina,2020-04-05,654.0
13075,Bosnia and Herzegovina,2020-04-06,674.0
13076,Bosnia and Herzegovina,2020-04-07,764.0
13077,Bosnia and Herzegovina,2020-04-08,804.0
13078,Bosnia and Herzegovina,2020-04-09,858.0
13079,Bosnia and Herzegovina,2020-04-10,901.0
13080,Bosnia and Herzegovina,2020-04-11,946.0
13081,Bosnia and Herzegovina,2020-04-12,1009.0
13082,Bosnia and Herzegovina,2020-04-13,1037.0
13083,Bosnia and Herzegovina,2020-04-14,1083.0
13084,Bosnia and Herzegovina,2020-04-15,1110.0
13085,Bosnia and Herzegovina,2020-04-16,1167.0
13086,Bosnia and Herzegovina,2020-04-17,1214.0
13087,Bosnia and Herzegovina,2020-04-18,1268.0
13088,Bosnia and Herzegovina,2020-04-19,1285.0
13089,Bosnia and Herzegovina,2020-04-20,1309.0
13090,Bosnia and Herzegovina,2020-04-21,1342.0
13091,Bosnia and Herzegovina,2020-04-22,1368.0
13092,Bosnia and Herzegovina,2020-04-23,1413.0
13093,Bosnia and Herzegovina,2020-04-24,1421.0
13094,Bosnia and Herzegovina,2020-04-25,1486.0
13095,Bosnia and Herzegovina,2020-04-26,1516.0
13096,Bosnia and Herzegovina,2020-04-27,1565.0
13097,Bosnia and Herzegovina,2020-04-28,1585.0
13098,Bosnia and Herzegovina,2020-04-29,1677.0
13099,Bosnia and Herzegovina,2020-04-30,1757.0
13100,Bosnia and Herzegovina,2020-05-01,1781.0
13101,Bosnia and Herzegovina,2020-05-02,1839.0
13102,Bosnia and Herzegovina,2020-05-03,1857.0
13103,Bosnia and Herzegovina,2020-05-04,1926.0
13104,Bosnia and Herzegovina,2020-05-05,1946.0
13105,Bosnia and Herzegovina,2020-05-06,1987.0
13106,Bosnia and Herzegovina,2020-05-07,2027.0
13107,Bosnia and Herzegovina,2020-05-08,2070.0
13108,Bosnia and Herzegovina,2020-05-09,2090.0
13109,Bosnia and Herzegovina,2020-05-10,2117.0
13110,Bosnia and Herzegovina,2020-05-11,2141.0
13111,Bosnia and Herzegovina,2020-05-12,2158.0
13112,Bosnia and Herzegovina,2020-05-13,2181.0
13113,Bosnia and Herzegovina,2020-05-14,2218.0
