id,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20
128,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.8450980400142568,1.146128035678238,1.146128035678238,1.2041199826559248,1.462397997898956,1.6720978579357175,1.863322860120456,1.863322860120456,1.9867717342662448,2.161368002234975,2.292256071356476,2.4913616938342726,2.5514499979728753,2.6766936096248664,2.738780558484369,2.8095597146352675,2.8998205024270964,2.952792443044092,3.030194785356751,3.0881360887005513,3.1166077439882485
129,Singapore,0.0,0.0,0.47712125471966244,0.47712125471966244,0.6020599913279624,0.6989700043360189,0.8450980400142568,0.8450980400142568,1.0,1.1139433523068367,1.2041199826559248,1.255272505103306,1.255272505103306,1.380211241711606,1.4471580313422192,1.4471580313422192,1.4771212547196624,1.5185139398778875,1.6020599913279625,1.6532125137753437,1.6720978579357175,1.6989700043360187,1.7634279935629373,1.8260748027008264,1.8573324964312685,1.8750612633917,1.8864907251724818,1.9084850188786497,1.9242792860618816,1.9242792860618816,1.9294189257142929,1.9294189257142929,1.9493900066449128,1.9493900066449128,1.9590413923210936,1.968482948553935,1.968482948553935,1.968482948553935,2.0086001717619175,2.0253058652647704,2.03342375548695,2.041392685158225,2.041392685158225,2.0681858617461617,2.113943352306837,2.1398790864012365,2.1760912590556813,2.1760912590556813,2.204119982655925,2.250420002308894,2.250420002308894,2.3010299956639813,2.3263358609287517,2.3541084391474008,2.385606273598312,2.424881636631067,2.4955443375464483,2.537819095073274,2.5854607295085006,2.635483746814912,2.6580113966571126,2.7067177823367587,2.7466341989375787,2.8000293592441343,2.8344207036815323,2.864511081058392,2.9041743682841634,2.926342446625655,2.9439888750737717,2.9666109866819346,3.0,3.020775488193558,3.04688519083771,3.0751818546186915,3.116939646550756
130,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6989700043360189,1.0791812460476249,1.0791812460476249,1.2304489213782739,1.2304489213782739,1.2787536009528289,1.3010299956639813,1.3010299956639813,1.3010299956639813,1.380211241711606,1.414973347970818,1.568201724066995,1.6812412373755872,1.7323937598229686,1.7781512503836436,1.8692317197309762,1.9395192526186185,1.9542425094393248,2.143014800254095,2.303196057420489,2.361727836017593,2.4216039268698313,2.4800069429571505,2.5646660642520893,2.611723308007342,2.6570558528571038,2.708420900134713,2.7664128471123997,2.8549130223078554,2.9278834103307068,2.9938769149412114,3.068556895072363,3.09725730969342,3.12057393120585
131,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.9030899869919435,1.0791812460476249,1.0791812460476249,1.2304489213782739,1.2787536009528289,1.2787536009528289,1.4913616938342726,1.5314789170422551,1.6532125137753437,1.7481880270062005,1.8325089127062364,1.8976270912904414,1.9867717342662448,2.1072099696478683,2.1986570869544226,2.424881636631067,2.478566495593843,2.5877109650189114,2.5877109650189114,2.7007037171450192,2.7701152947871015,2.838849090737255,2.8721562727482928,2.9138138523837167,3.022840610876528,3.022840610876528,3.0542299098633974,3.1020905255118367,3.161667412437736,3.161667412437736
132,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.9542425094393249,0.9542425094393249,1.1139433523068367,1.3424226808222062,1.5314789170422551,1.7323937598229686,1.8129133566428555,1.968482948553935,2.0086001717619175,2.1072099696478683,2.292256071356476,2.3636119798921444,2.4424797690644486,2.577491799837225,2.6720978579357175,2.6910814921229687,2.7315887651867388,2.783903579272735,2.846337112129805,2.9020028913507296,2.957128197676813,3.0273496077747564,3.064832219738574,3.1027766148834415,3.147985320683805,3.171726453653231
133,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.7781512503836436,1.041392685158225,1.414973347970818,1.5314789170422551,1.6334684555795866,1.6989700043360187,1.6989700043360187,1.7634279935629373,1.8388490907372552,1.9294189257142929,2.012837224705172,2.1271047983648077,2.1931245983544616,2.2329961103921536,2.255272505103306,2.342422680822206,2.3979400086720375,2.5185139398778875,2.611723308007342,2.6748611407378116,2.754348335711019,2.7693773260761385,2.8115750058705933,2.8674674878590514,2.9041743682841634,2.949390006644913,2.9836262871245345,3.0086001717619175,3.035829825252828,3.0549958615291417,3.0863598306747484,3.1202447955463652,3.13481437032046,3.1513698502474603,3.1720188094245563
134,Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.8450980400142568,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,1.1760912590556813,1.255272505103306,1.380211241711606,2.4183012913197452,2.4183012913197452,2.505149978319906,2.5276299008713385,2.603144372620182,2.6424645202421213,2.6424645202421213,2.655138434811382,2.6627578316815743,2.6720978579357175,2.682145076373832,2.693726948923647,2.699837725867246,2.7209857441537393,2.7299742856995555,2.739572344450092,2.749736315569061,2.7708520116421442,2.8020892578817325,2.8407332346118066,2.8926510338773004,2.921686475483602,2.977266212427293,3.031408464251624,3.1222158782728267,3.2052043639481447
135,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.8450980400142568,1.1139433523068367,1.2304489213782739,1.380211241711606,1.5797835966168101,1.7075701760979363,1.792391689498254,1.792391689498254,2.0644579892269186,2.1760912590556813,2.305351369446624,2.380211241711606,2.437750562820388,2.60422605308447,2.74350976472843,2.8506462351830666,2.967079734144497,3.0681858617461617,3.074450718954591,3.1072099696478683,3.1225435240687545,3.131297796597623,3.1398790864012365,3.1649473726218416,3.1775364999298623,3.2000292665537704,3.2187979981117376
136,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.6020599913279624,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.9542425094393249,1.4913616938342726,1.6532125137753437,1.662757831681574,1.863322860120456,1.863322860120456,1.9493900066449128,1.99563519459755,1.99563519459755,2.278753600952829,2.357934847000454,2.519827993775719,2.519827993775719,2.5877109650189114,2.621176281775035,2.621176281775035,2.694605198933569,2.724275869600789,2.795184589682424,2.8419848045901137,2.8709888137605755,2.9143431571194407,2.950364854376123,2.9849771264154934,3.025715383901341,3.0629578340845103,3.0835026198302673,3.118595365223762,3.150756439860309,3.188647295999717,3.2076343673889616,3.2234959409623944,3.2392994791268928
137,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,1.041392685158225,1.041392685158225,1.041392685158225,1.3222192947339193,1.3222192947339193,1.5314789170422551,1.8573324964312685,2.0492180226701815,2.305351369446624,2.3891660843645326,2.494154594018443,2.593286067020457,2.6884198220027105,2.7641761323903307,2.8567288903828825,2.9339931638312424,2.954724790979063,3.04493154614916,3.1085650237328344,3.1398790864012365,3.17260293120986,3.17260293120986,3.241795431295199
138,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.8450980400142568,0.8450980400142568,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.2787536009528289,1.3222192947339193,1.3222192947339193,1.3222192947339193,1.4313637641589874,1.4313637641589874,1.462397997898956,1.462397997898956,1.6532125137753437,1.6532125137753437,1.6532125137753437,1.8692317197309762,1.8692317197309762,1.9294189257142929,1.9294189257142929,1.9294189257142929,1.9912260756924949,1.9912260756924949,1.9912260756924949,2.05307844348342,2.146128035678238,2.146128035678238,2.184691430817599,2.184691430817599,2.296665190261531,2.3944516808262164,2.5224442335063197,2.5224442335063197,2.6074550232146687,2.670245853074124,2.7558748556724915,2.786041210242554,2.8221680793680175,2.910624404889201,3.010299956639812,3.1017470739463664,3.1775364999298623,3.2550311633455515
139,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,1.041392685158225,1.4313637641589874,1.5563025007672873,1.6334684555795866,1.7403626894942439,1.8388490907372552,1.9344984512435677,2.037426497940624,2.1367205671564067,2.3010299956639813,2.4955443375464483,2.537819095073274,2.537819095073274,2.6464037262230695,2.7466341989375787,2.82865989653532,2.895422546039408,2.954724790979063,2.9951962915971793,3.072249897613515,3.072249897613515,3.119585774961784,3.1687920203141817,3.2234959409623944,3.2555137128195333
140,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.7781512503836436,0.7781512503836436,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.9030899869919435,1.0791812460476249,1.0791812460476249,1.414973347970818,1.6127838567197355,1.7242758696007892,1.9138138523837167,1.968482948553935,2.0718820073061255,2.214843848047698,2.307496037913213,2.399673721481038,2.499687082618404,2.5646660642520893,2.6074550232146687,2.6766936096248664,2.7671558660821804,2.8555191556678,2.9283958522567137,2.996949248495381,3.039017321997412,3.084576277934331,3.139249217571607,3.1789769472931693,3.2273724422896364,3.2764618041732443
141,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,1.0791812460476249,1.2787536009528289,1.5440680443502757,1.662757831681574,1.6812412373755872,1.7403626894942439,1.8129133566428555,1.919078092376074,2.012837224705172,2.130333768495006,2.2329961103921536,2.346352974450639,2.3961993470957363,2.481442628502305,2.584331224367531,2.584331224367531,2.6599162000698504,2.8188854145940097,2.869818207979328,2.8948696567452523,2.9542425094393248,3.0253058652647704,3.068556895072363,3.1690863574870227,3.2105860249051563,3.2805783703680764
142,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,1.0791812460476249,1.1760912590556813,1.1760912590556813,1.3617278360175928,1.4771212547196624,1.6020599913279625,1.7708520116421442,1.7708520116421442,2.1903316981702914,2.3521825181113627,2.3873898263387296,2.4424797690644486,2.506505032404872,2.526339277389844,2.6020599913279625,2.6532125137753435,2.718501688867274,2.7965743332104296,2.845098040014257,2.8987251815894934,2.9444826721501687,2.9813655090785445,3.017450729510536,3.0670708560453703,3.093421685162235,3.130976691605617,3.151676230847048,3.160168292958512,3.1812717715594614,3.2081725266671217,3.274619619091238,3.284881714655453
143,Thailand,0.3010299956639812,0.47712125471966244,0.6989700043360189,0.8450980400142568,0.9030899869919435,0.9030899869919435,1.146128035678238,1.146128035678238,1.146128035678238,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.3979400086720377,1.3979400086720377,1.3979400086720377,1.3979400086720377,1.505149978319906,1.505149978319906,1.505149978319906,1.5185139398778875,1.5185139398778875,1.5185139398778875,1.5185139398778875,1.5185139398778875,1.5314789170422551,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.568201724066995,1.6020599913279625,1.6020599913279625,1.6127838567197355,1.6232492903979006,1.6232492903979006,1.6334684555795866,1.6334684555795866,1.6334684555795866,1.6720978579357175,1.6812412373755872,1.6989700043360187,1.6989700043360187,1.6989700043360187,1.7242758696007892,1.7708520116421442,1.845098040014257,1.8750612633917,1.9138138523837167,2.0569048513364727,2.167317334748176,2.2479732663618064,2.3263358609287517,2.4345689040341987,2.507855871695831,2.6138418218760693,2.7774268223893115,2.857935264719429,2.9175055095525466,2.9703468762300935,3.019116290447073,3.055378331375,3.095169351431755,3.142389466118836,3.1829849670035815,3.2177470732627937,3.248218561190075,3.2730012720637376,3.2962262872611605,3.3153404766272883,3.336259552014193
144,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.7781512503836436,1.2787536009528289,1.4313637641589874,1.5314789170422551,1.5314789170422551,1.8388490907372552,1.9822712330395684,2.0681858617461617,2.1271047983648077,2.2355284469075487,2.3560258571931225,2.4927603890268375,2.56702636615906,2.6532125137753435,2.710963118995276,2.762678563727436,2.8363241157067516,2.8976270912904414,2.9508514588885464,3.0195316845312554,3.062581984228163,3.1089031276673134,3.1504494094608804,3.184123354239671,3.2245330626060857,3.2528530309798933,3.2979792441593623,3.3205616801952367,3.356599435724971
145,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.8450980400142568,1.041392685158225,1.041392685158225,1.1760912590556813,1.4471580313422192,1.5797835966168101,1.6334684555795866,1.9344984512435677,2.0681858617461617,2.161368002234975,2.369215857410143,2.369215857410143,2.5024271199844326,2.5599066250361124,2.59659709562646,2.6190933306267428,2.681241237375587,2.7634279935629373,2.8027737252919755,2.826722520168992,2.9304395947667,2.9777236052888476,3.0273496077747564,3.1215598441875008,3.1504494094608804,3.2027606873931997,3.2420442393695508,3.3581252852766488
146,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.6989700043360189,0.6989700043360189,1.041392685158225,1.1760912590556813,1.3010299956639813,1.3222192947339193,1.6532125137753437,1.9344984512435677,2.012837224705172,2.012837224705172,2.0718820073061255,2.2329961103921536,2.2329961103921536,2.437750562820388,2.53655844257153,2.593286067020457,2.708420900134713,2.749736315569061,2.8847953639489807,2.9542425094393248,3.0051805125037805,3.0429690733931802,3.0802656273398448,3.1136091510730277,3.1622656142980214,3.193958978019187,3.2355284469075487,3.2753113545418118,3.30941722577814,3.3382572302462554,3.3805730030668872
147,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.6989700043360189,0.8450980400142568,1.2787536009528289,1.5314789170422551,1.7075701760979363,1.7708520116421442,1.8864907251724818,2.146128035678238,2.307496037913213,2.525044807036845,2.6848453616444123,2.8260748027008264,2.9020028913507296,2.942008053022313,3.0409976924234905,3.1248301494138593,3.1622656142980214,3.205475036740891,3.2626883443016963,3.290034611362518,3.2984163800612945,3.3380578754197563,3.3653007486379876,3.395675785269936,3.4169731726030363,3.4360035356698964,3.447778009294621
148,Japan,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.8450980400142568,0.8450980400142568,1.041392685158225,1.1760912590556813,1.3010299956639813,1.3010299956639813,1.3010299956639813,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3979400086720377,1.3979400086720377,1.414973347970818,1.414973347970818,1.414973347970818,1.4471580313422192,1.4471580313422192,1.462397997898956,1.6334684555795866,1.7708520116421442,1.8195439355418688,1.8692317197309762,1.9242792860618816,1.9731278535996986,2.0211892990699383,2.0863598306747484,2.167317334748176,2.2013971243204513,2.230448921378274,2.2764618041732443,2.330413773349191,2.357934847000454,2.3820170425748683,2.4082399653118496,2.437750562820388,2.4668676203541096,2.519827993775719,2.5563025007672873,2.6232492903979003,2.663700925389648,2.7007037171450192,2.708420900134713,2.7641761323903307,2.8055008581584002,2.8055008581584002,2.8457180179666586,2.888179493918325,2.9237619608287004,2.9237619608287004,2.9434945159061026,2.9489017609702137,2.9656719712201065,2.9836262871245345,3.003029470553618,3.041787318971752,3.0523090996473234,3.076640443670342,3.116275587580544,3.1420764610732848,3.166726055580052,3.2286569581089353,3.270911639410481,3.270911639410481,3.2907022432878543,3.3380578754197563,3.397070549959409,3.417803722639881,3.4967913157000425,3.4967913157000425
149,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,1.2041199826559248,1.2787536009528289,1.3010299956639813,1.4471580313422192,1.4913616938342726,1.7242758696007892,2.1335389083702174,2.3729120029701067,2.4756711883244296,2.6570558528571038,2.699837725867246,2.863322860120456,2.8898617212581885,2.942008053022313,2.9876662649262746,3.0265332645232967,3.079543007402906,3.137670537236755,3.1746411926604483,3.203304916138483,3.2347702951609163,3.2873537727147464,3.325925955771466,3.383994789441733,3.4291060083326967,3.4499409887733377,3.4992745818922173
150,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.6989700043360189,0.7781512503836436,1.0,1.3010299956639813,1.5185139398778875,1.6901960800285136,1.7160033436347992,1.806179973983887,2.0453229787866576,2.146128035678238,2.1522883443830563,2.271841606536499,2.305351369446624,2.3364597338485296,2.361727836017593,2.4871383754771865,2.57978359661681,2.6646419755561257,2.741939077729199,2.803457115648414,2.8494194137968996,2.904715545278681,3.031408464251624,3.151676230847048,3.189209489582306,3.3188977146274867,3.3637999454791094,3.4204508591060683,3.479719235439571,3.490520309363349,3.511348515490213
151,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.6989700043360189,0.6989700043360189,1.4471580313422192,1.4771212547196624,1.4913616938342726,1.5314789170422551,1.591064607026499,1.6334684555795866,1.7481880270062005,1.792391689498254,1.863322860120456,1.9138138523837167,2.0086001717619175,2.05307844348342,2.075546961392531,2.1522883443830563,2.1931245983544616,2.287801729930226,2.3873898263387296,2.5185139398778875,2.597695185925512,2.6981005456233897,2.72916478969277,2.8175653695597807,2.8615344108590377,2.9479236198317262,2.9943171526696366,3.010299956639812,3.09725730969342,3.1451964061141817,3.3005954838899636,3.405346360175709,3.4094258686714434,3.4888326343824003,3.5548524343720542
152,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.7781512503836436,0.8450980400142568,1.0,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.146128035678238,1.1760912590556813,1.1760912590556813,1.2304489213782739,1.2304489213782739,1.2304489213782739,1.4471580313422192,1.4471580313422192,1.568201724066995,1.7634279935629373,2.0453229787866576,2.298853076409707,2.5646660642520893,2.7041505168397992,2.89707700320942,2.9916690073799486,3.0342272607705505,3.0692980121155293,3.1470576710283598,3.2027606873931997,3.2607866686549762,3.284205067701794,3.29269900304393,3.3502480183341627,3.4390167283875126,3.500099191915723,3.527372082827612,3.5397032389478253,3.5618166643189575
153,Malaysia,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.8450980400142568,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,1.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.2041199826559248,1.2041199826559248,1.255272505103306,1.255272505103306,1.255272505103306,1.2787536009528289,1.2787536009528289,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3617278360175928,1.3617278360175928,1.3979400086720377,1.462397997898956,1.462397997898956,1.5563025007672873,1.6989700043360187,1.6989700043360187,1.919078092376074,1.968482948553935,1.99563519459755,2.0681858617461617,2.110589710299249,2.173186268412274,2.173186268412274,2.294466226161593,2.376576957056512,2.6314437690131722,2.7528164311882715,2.828015064223977,2.8976270912904414,2.9542425094393248,3.012837224705172,3.0729847446279304,3.115943176939055,3.1812717715594614,3.2105860249051563,3.2543063323312857,3.307709923404807,3.3346547668832414,3.3654879848909,3.392696953259666,3.4192947217534604,3.441852175773292,3.463594402187,3.493597449000527,3.52283531366053,3.541953474458236,3.5637183399656776
