"NIS5","TX_DESCR_NL","TX_DESCR_FR","TX_ADM_DSTR_DESCR_NL","TX_ADM_DSTR_DESCR_FR","TX_PROV_DESCR_NL","TX_PROV_DESCR_FR","TX_RGN_DESCR_NL","TX_RGN_DESCR_FR","CASES"
"71004","Beringen","Beringen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","255"
"71011","Diepenbeek","Diepenbeek","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","162"
"71016","Genk","Genk","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","531"
"71017","Gingelom","Gingelom","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","137"
"71020","Halen","Halen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","75"
"71022","Hasselt","Hasselt","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","608"
"71024","Herk-de-Stad","Herck-la-Ville","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","94"
"71034","Leopoldsburg","Bourg-LÃ©opold","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","61"
"71037","Lummen","Lummen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","75"
"71045","Nieuwerkerken (Hasselt)","Nieuwerkerken (Hasselt)","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","117"
"71053","Sint-Truiden","Saint-Trond","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","689"
"71057","Tessenderlo","Tessenderlo","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","63"
"71066","Zonhoven","Zonhoven","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","198"
"71067","Zutendaal","Zutendaal","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","60"
"71069","Ham","Ham","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","59"
"71070","Heusden-Zolder","Heusden-Zolder","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","200"
"72003","Bocholt","Bocholt","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","58"
"72004","Bree","Bree","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","138"
"72018","Kinrooi","Kinrooi","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","44"
"72020","Lommel","Lommel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","114"
"72021","Maaseik","Maaseik","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","158"
"72030","Peer","Peer","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","71"
"72037","Hamont-Achel","Hamont-Achel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","55"
"72038","Hechtel-Eksel","Hechtel-Eksel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","32"
"72039","Houthalen-Helchteren","Houthalen-Helchteren","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","191"
"72041","Dilsen-Stokkem","Dilsen-Stokkem","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","163"
"72042","Oudsbergen","Oudsbergen","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","107"
"72043","Pelt","Pelt","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","107"
"73001","Alken","Alken","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","212"
"73006","Bilzen","Bilzen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","203"
"73009","Borgloon","Looz","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","112"
"73022","Heers","Heers","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","42"
"73028","Herstappe","Herstappe","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","<5"
"73032","Hoeselt","Hoeselt","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","76"
"73040","Kortessem","Kortessem","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","38"
"73042","Lanaken","Lanaken","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","218"
"73066","Riemst","Riemst","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","155"
"73083","Tongeren","Tongres","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","215"
"73098","Wellen","Wellen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","58"
"73107","Maasmechelen","Maasmechelen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","229"
"73109","Voeren","Fourons","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","30"
"81001","Aarlen","Arlon","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","88"
"81003","Attert","Attert","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","11"
"81004","Aubange","Aubange","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","52"
"81013","Martelange","Martelange","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"81015","Messancy","Messancy","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","82"
"82003","Bastenaken","Bastogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","64"
"82005","Bertogne","Bertogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","7"
"82009","Fauvillers","Fauvillers","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","11"
"82014","Houffalize","Houffalize","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","26"
"82032","Vielsalm","Vielsalm","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","102"
"82036","Vaux-sur-SÃ»re","Vaux-sur-SÃ»re","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","25"
"82037","Gouvy","Gouvy","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","38"
"82038","Sainte-Ode","Sainte-Ode","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","7"
"83012","Durbuy","Durbuy","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","64"
"83013","ErezÃ©e","ErezÃ©e","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","23"
"83028","Hotton","Hotton","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","44"
"83031","La Roche-en-Ardenne","La Roche-en-Ardenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","11"
"83034","Marche-en-Famenne","Marche-en-Famenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","102"
"83040","Nassogne","Nassogne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","20"
"83044","Rendeux","Rendeux","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","16"
"83049","Tenneville","Tenneville","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","7"
"83055","Manhay","Manhay","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","18"
"84009","Bertrix","Bertrix","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","59"
"84010","Bouillon","Bouillon","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","98"
"84016","Daverdisse","Daverdisse","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","8"
"84029","Herbeumont","Herbeumont","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"84033","LÃ©glise","LÃ©glise","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","19"
"84035","Libin","Libin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","14"
"84043","NeufchÃ¢teau (NeufchÃ¢teau)","NeufchÃ¢teau (NeufchÃ¢teau)","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","73"
"84050","Paliseul","Paliseul","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","32"
"84059","Saint-Hubert","Saint-Hubert","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","21"
"84068","Tellin","Tellin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"84075","Wellin","Wellin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","13"
"84077","Libramont-Chevigny","Libramont-Chevigny","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","81"
"85007","Chiny","Chiny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","7"
"85009","Etalle","Etalle","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","12"
"85011","Florenville","Florenville","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","15"
"85024","Meix-devant-Virton","Meix-devant-Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"85026","Musson","Musson","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","14"
"85034","Saint-LÃ©ger (Virton)","Saint-LÃ©ger (Virton)","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","7"
"85039","Tintigny","Tintigny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","14"
"85045","Virton","Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","38"
"85046","Habay","Habay","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","18"
"85047","Rouvroy","Rouvroy","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","25"
"91005","AnhÃ©e","AnhÃ©e","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","25"
"91013","Beauraing","Beauraing","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","27"
"91015","BiÃ¨vre","BiÃ¨vre","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","12"
"91030","Ciney","Ciney","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","85"
"91034","Dinant","Dinant","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","36"
"91054","Gedinne","Gedinne","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","<5"
"91059","Hamois","Hamois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","34"
"91064","Havelange","Havelange","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","28"
"91072","Houyet","Houyet","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","10"
"91103","Onhaye","Onhaye","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","22"
"91114","Rochefort","Rochefort","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","42"
"91120","Somme-Leuze","Somme-Leuze","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","16"
"91141","Yvoir","Yvoir","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","53"
"91142","HastiÃ¨re","HastiÃ¨re","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","15"
"91143","Vresse-sur-Semois","Vresse-sur-Semois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","11"
"92003","Andenne","Andenne","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","121"
"92006","Assesse","Assesse","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","32"
"92035","EghezÃ©e","EghezÃ©e","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","100"
"92045","Floreffe","Floreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","28"
"92048","Fosses-la-Ville","Fosses-la-Ville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","43"
"92054","Gesves","Gesves","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","37"
"92087","Mettet","Mettet","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","58"
"92094","Namen","Namur","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","672"
"92097","Ohey","Ohey","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","16"
"92101","Profondeville","Profondeville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","56"
"92114","Sombreffe","Sombreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","29"
"92137","Sambreville","Sambreville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","187"
"92138","Fernelmont","Fernelmont","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","26"
"92140","Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","82"
"92141","La BruyÃ¨re","La BruyÃ¨re","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","34"
"92142","Gembloux","Gembloux","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","136"
"93010","Cerfontaine","Cerfontaine","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","12"
"93014","Couvin","Couvin","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","68"
"93018","Doische","Doische","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","6"
"93022","Florennes","Florennes","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","31"
"93056","Philippeville","Philippeville","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","16"
"93088","Walcourt","Walcourt","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","65"
"93090","Viroinval","Viroinval","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"1299"
